TRAFFIC ID,Y,M,D,HH,MM,BOROUGH,VOL,TRAFFIC STREET
93484,2019,10,3,3,30,BROOKLYN,17.5,KINGS HIGHWAY
95032,2019,10,4,11,45,BROOKLYN,138.5,KINGS HIGHWAY
95001,2019,10,4,11,0,BROOKLYN,124.33333333333331,RALPH AVENUE
94809,2019,10,4,7,0,BROOKLYN,213.0,RALPH AVENUE
94689,2019,10,4,4,30,BROOKLYN,26.666666666666668,RALPH AVENUE
99805,2019,10,5,21,45,BROOKLYN,40.5,AVENUE U
213372,2019,10,5,21,45,MANHATTAN,296.7142857142857,3 AVENUE
99761,2019,10,5,21,30,BROOKLYN,55.25,CHURCH AVENUE
98843,2019,10,5,16,45,BROOKLYN,192.66666666666663,ATLANTIC AVENUE
212471,2019,10,5,16,45,MANHATTAN,242.0,2 AVENUE
383934,2019,10,5,16,15,QUEENS,100.75,SPRINGFIELD BOULEVARD
209456,2019,10,5,0,0,MANHATTAN,197.5,2 AVENUE
95639,2019,10,5,0,0,BROOKLYN,106.25,FLATBUSH AVENUE
97760,2019,10,5,11,0,BROOKLYN,146.5,METROPOLITAN AVENUE
383185,2019,10,5,11,15,QUEENS,143.0,LINDEN BOULEVARD
211521,2019,10,5,11,15,MANHATTAN,74.0,WEST END AVENUE
383227,2019,10,5,11,30,QUEENS,195.75,NORTHERN BOULEVARD
383155,2019,10,5,11,0,QUEENS,134.5,ROCKAWAY BOULEVARD
97847,2019,10,5,11,30,BROOKLYN,168.25,FLATBUSH AVENUE
97819,2019,10,5,11,15,BROOKLYN,239.0,ROGERS AVENUE
212603,2019,10,5,17,30,MANHATTAN,340.6666666666667,1 AVENUE
212560,2019,10,5,17,15,MANHATTAN,274.5,11 AVENUE
384126,2019,10,5,17,45,QUEENS,135.5,21 STREET
383045,2019,10,5,10,15,QUEENS,674.0,SOUTH CONDUIT AVENUE
211260,2019,10,5,10,0,MANHATTAN,275.0,9 AVENUE
97627,2019,10,5,10,15,BROOKLYN,203.0,ROGERS AVENUE
96916,2019,10,5,6,45,BROOKLYN,25.0,3 AVENUE
210609,2019,10,5,6,15,MANHATTAN,83.0,MADISON AVENUE
100192,2019,10,5,23,45,BROOKLYN,46.0,CATON AVENUE
213679,2019,10,5,23,15,MANHATTAN,84.0,WEST 42 STREET
98471,2019,10,5,14,45,BROOKLYN,183.25,FLATBUSH AVENUE
98332,2019,10,5,14,0,BROOKLYN,124.5,KINGS HIGHWAY
383594,2019,10,5,14,0,QUEENS,144.0,METROPOLITAN AVENUE
98476,2019,10,5,14,45,BROOKLYN,134.0,KINGS HIGHWAY
212070,2019,10,5,14,30,MANHATTAN,325.0,9 AVENUE
382161,2019,10,5,4,15,QUEENS,22.5,UNION TURNPIKE
382926,2019,10,5,9,30,QUEENS,113.0,LINDEN BOULEVARD
211211,2019,10,5,9,45,MANHATTAN,196.33333333333331,2 AVENUE
97357,2019,10,5,9,0,BROOKLYN,52.0,AVENUE U
97499,2019,10,5,9,45,BROOKLYN,140.5,ATLANTIC AVENUE
98669,2019,10,5,15,45,BROOKLYN,81.0,LIBERTY AVENUE
212154,2019,10,5,15,0,MANHATTAN,356.5,10 AVENUE
98677,2019,10,5,15,45,BROOKLYN,130.5,NOSTRAND AVENUE
98566,2019,10,5,15,15,BROOKLYN,82.5,DITMAS AVENUE
98567,2019,10,5,15,15,BROOKLYN,190.5,FLATBUSH AVENUE
383780,2019,10,5,15,15,QUEENS,89.0,MURDOCK AVENUE
213142,2019,10,5,20,15,MANHATTAN,421.3333333333333,WEST STREET
213056,2019,10,5,20,0,MANHATTAN,242.66666666666663,2 AVENUE
99516,2019,10,5,20,15,BROOKLYN,49.0,AVENUE N
384533,2019,10,5,20,30,QUEENS,115.25,21 STREET
99590,2019,10,5,20,30,BROOKLYN,93.0,OCEAN AVENUE
99329,2019,10,5,19,15,BROOKLYN,62.5,CHURCH AVENUE
99337,2019,10,5,19,15,BROOKLYN,104.0,FRANKLIN AVENUE
99390,2019,10,5,19,30,BROOKLYN,70.0,MC DONALD AVENUE
212829,2019,10,5,18,45,MANHATTAN,384.5,10 AVENUE
99973,2019,10,5,22,30,BROOKLYN,118.5,NOSTRAND AVENUE
213525,2019,10,5,22,30,MANHATTAN,222.5,COLUMBUS AVENUE
384770,2019,10,5,22,0,QUEENS,41.0,ELIOT AVENUE
213509,2019,10,5,22,30,MANHATTAN,210.0,8 AVENUE
213488,2019,10,5,22,15,MANHATTAN,218.0,LEXINGTON AVENUE
99998,2019,10,5,22,45,BROOKLYN,87.5,BAY RIDGE PARKWAY
211680,2019,10,5,12,15,MANHATTAN,250.5,COLUMBUS AVENUE
98075,2019,10,5,12,45,BROOKLYN,177.66666666666666,ATLANTIC AVENUE
211624,2019,10,5,12,0,MANHATTAN,121.07692307692308,BROADWAY
383334,2019,10,5,12,15,QUEENS,218.0,MERRICK BOULEVARD
211759,2019,10,5,12,45,MANHATTAN,124.3846153846154,BROADWAY
98070,2019,10,5,12,45,BROOKLYN,77.33333333333333,5 AVENUE
383516,2019,10,5,13,30,QUEENS,210.33333333333331,HILLSIDE AVENUE
211842,2019,10,5,13,15,MANHATTAN,255.42857142857144,3 AVENUE
211928,2019,10,5,13,45,MANHATTAN,265.8333333333333,1 AVENUE
383486,2019,10,5,13,15,QUEENS,184.0,NORTHERN BOULEVARD
211794,2019,10,5,13,0,MANHATTAN,336.5,10 AVENUE
211883,2019,10,5,13,30,MANHATTAN,235.5,1 AVENUE
98123,2019,10,5,13,0,BROOKLYN,183.0,ATLANTIC AVENUE
210938,2019,10,5,8,15,MANHATTAN,191.83333333333331,1 AVENUE
97321,2019,10,5,8,45,BROOKLYN,61.0,FRANKLIN AVENUE
97224,2019,10,5,8,15,BROOKLYN,41.5,FLUSHING AVENUE
381783,2019,10,5,1,45,QUEENS,22.8,MYRTLE AVENUE
381751,2019,10,5,1,30,QUEENS,18.0,SPRINGFIELD BOULEVARD
381789,2019,10,5,1,45,QUEENS,43.0,STEINWAY STREET
95989,2019,10,5,1,45,BROOKLYN,96.0,NOSTRAND AVENUE
210491,2019,10,5,5,45,MANHATTAN,96.0,2 AVENUE
385671,2019,10,6,4,0,QUEENS,33.5,ROCKAWAY BOULEVARD
214665,2019,10,6,4,30,MANHATTAN,54.16666666666666,WEST STREET
216367,2019,10,6,13,45,MANHATTAN,278.0,AVENUE OF THE AMERICAS
387334,2019,10,6,15,15,QUEENS,193.0,NORTHERN BOULEVARD
216721,2019,10,6,15,30,MANHATTAN,124.5,PARK AVENUE
387292,2019,10,6,15,0,QUEENS,144.5,LINDEN BOULEVARD
103105,2019,10,6,15,15,BROOKLYN,127.5,BAY RIDGE PARKWAY
216645,2019,10,6,15,15,MANHATTAN,316.6666666666667,5 AVENUE
218127,2019,10,6,23,0,MANHATTAN,171.0,LEXINGTON AVENUE
218197,2019,10,6,23,30,MANHATTAN,190.0,8 AVENUE
218014,2019,10,6,22,30,MANHATTAN,83.17647058823529,BROADWAY
217965,2019,10,6,22,15,MANHATTAN,199.0,AVENUE OF THE AMERICAS
104539,2019,10,6,22,45,BROOKLYN,50.5,OCEAN AVENUE
217257,2019,10,6,18,30,MANHATTAN,214.5,8 AVENUE
217329,2019,10,6,18,45,MANHATTAN,163.5,MADISON AVENUE
217260,2019,10,6,18,30,MANHATTAN,225.0,AVENUE OF THE AMERICAS
217163,2019,10,6,18,0,MANHATTAN,238.0,8 AVENUE
216016,2019,10,6,11,45,MANHATTAN,83.66666666666667,PARK AVENUE
102428,2019,10,6,11,30,BROOKLYN,144.0,ROGERS AVENUE
386792,2019,10,6,11,45,QUEENS,31.0,31 AVENUE
213774,2019,10,6,0,0,MANHATTAN,339.5,10 AVENUE
213942,2019,10,6,0,45,MANHATTAN,117.33333333333331,HUDSON STREET
100248,2019,10,6,0,0,BROOKLYN,33.0,FLUSHING AVENUE
387519,2019,10,6,16,30,QUEENS,187.0,NORTHERN BOULEVARD
387519,2019,10,6,16,30,QUEENS,187.0,NORTHERN BOULEVARD
216839,2019,10,6,16,15,MANHATTAN,149.1764705882353,BROADWAY
216857,2019,10,6,16,15,MANHATTAN,120.0,LAFAYETTE STREET
387557,2019,10,6,16,45,QUEENS,210.0,QUEENS BOULEVARD
104068,2019,10,6,20,15,BROOKLYN,115.0,NOSTRAND AVENUE
217621,2019,10,6,20,15,MANHATTAN,180.5,WEST 181 STREET
217673,2019,10,6,20,30,MANHATTAN,208.5,WEST STREET
217591,2019,10,6,20,15,MANHATTAN,104.11764705882354,BROADWAY
217591,2019,10,6,20,15,MANHATTAN,104.11764705882354,BROADWAY
388001,2019,10,6,19,45,QUEENS,39.5,QUEENS BOULEVARD
388000,2019,10,6,19,45,QUEENS,142.25,NORTHERN BOULEVARD
217499,2019,10,6,19,45,MANHATTAN,235.0,CANAL STREET
217452,2019,10,6,19,30,MANHATTAN,186.5,CANAL STREET
385973,2019,10,6,6,0,QUEENS,56.0,WOODHAVEN BOULEVARD
215029,2019,10,6,6,30,MANHATTAN,16.666666666666668,PARK AVENUE
386043,2019,10,6,6,30,QUEENS,16.75,SPRINGFIELD BOULEVARD
102491,2019,10,6,12,0,BROOKLYN,125.5,ATLANTIC AVENUE
385619,2019,10,6,3,45,QUEENS,15.5,CYPRESS AVENUE
385600,2019,10,6,3,30,QUEENS,35.5,STEINWAY STREET
214346,2019,10,6,3,0,MANHATTAN,125.0,AVENUE OF THE AMERICAS
385596,2019,10,6,3,30,QUEENS,9.5,QUEENS BOULEVARD
387594,2019,10,6,17,0,QUEENS,136.5,QUEENS BOULEVARD
216971,2019,10,6,17,0,MANHATTAN,257.0,11 AVENUE
387571,2019,10,6,17,0,QUEENS,54.0,32 AVENUE
216973,2019,10,6,17,0,MANHATTAN,274.2857142857143,3 AVENUE
103500,2019,10,6,17,15,BROOKLYN,52.2,MYRTLE AVENUE
216508,2019,10,6,14,30,MANHATTAN,327.0,AVENUE OF THE AMERICAS
217802,2019,10,6,21,15,MANHATTAN,54.833333333333336,PARK AVENUE
217821,2019,10,6,21,30,MANHATTAN,205.0,8 AVENUE
101813,2019,10,6,8,15,BROOKLYN,49.0,OCEAN AVENUE
386292,2019,10,6,8,15,QUEENS,32.0,JUNCTION BOULEVARD
214200,2019,10,6,2,15,MANHATTAN,192.8571428571429,3 AVENUE
214200,2019,10,6,2,15,MANHATTAN,192.8571428571429,3 AVENUE
107351,2019,10,7,14,30,BROOKLYN,203.5,4 AVENUE
221028,2019,10,7,14,30,MANHATTAN,108.0,CENTRE STREET
221069,2019,10,7,14,45,MANHATTAN,164.64705882352942,BROADWAY
390775,2019,10,7,14,30,QUEENS,220.5,NORTHERN BOULEVARD
3475,2019,10,7,14,45,BRONX,165.25,GRAND CONCOURSE
390084,2019,10,7,10,0,QUEENS,1.5,225 STREET
390175,2019,10,7,10,30,QUEENS,73.5,GRAND AVENUE
390183,2019,10,7,10,30,QUEENS,168.0,NORTHERN BOULEVARD
220260,2019,10,7,10,30,MANHATTAN,321.0,10 AVENUE
390120,2019,10,7,10,15,QUEENS,132.0,21 STREET
390259,2019,10,7,11,0,QUEENS,118.0,ROCKAWAY BOULEVARD
220523,2019,10,7,11,45,MANHATTAN,119.0,LAFAYETTE STREET
220431,2019,10,7,11,15,MANHATTAN,161.0,MADISON AVENUE
390347,2019,10,7,11,45,QUEENS,76.0,34 AVENUE
220457,2019,10,7,11,30,MANHATTAN,178.0,BOWERY
390291,2019,10,7,11,15,QUEENS,128.0,METROPOLITAN AVENUE
222714,2019,10,7,23,30,MANHATTAN,70.05882352941177,BROADWAY
222733,2019,10,7,23,30,MANHATTAN,152.0,LEXINGTON AVENUE
222659,2019,10,7,23,15,MANHATTAN,171.83333333333334,2 AVENUE
392101,2019,10,7,23,30,QUEENS,29.5,JUNCTION BOULEVARD
389792,2019,10,7,8,0,QUEENS,115.0,34 AVENUE
389792,2019,10,7,8,0,QUEENS,115.0,34 AVENUE
389841,2019,10,7,8,15,QUEENS,183.0,FLUSHING AVENUE
389806,2019,10,7,8,0,QUEENS,302.0,HILLSIDE AVENUE
389710,2019,10,7,7,15,QUEENS,254.66666666666663,WOODHAVEN BOULEVARD
389710,2019,10,7,7,15,QUEENS,254.66666666666663,WOODHAVEN BOULEVARD
389741,2019,10,7,7,30,QUEENS,287.0,ROCKAWAY BOULEVARD
391445,2019,10,7,19,0,QUEENS,86.0,SPRINGFIELD BOULEVARD
108336,2019,10,7,19,45,BROOKLYN,114.5,UNION AVENUE
391442,2019,10,7,19,0,QUEENS,264.0,QUEENS BOULEVARD
391541,2019,10,7,19,45,QUEENS,65.0,ELIOT AVENUE
221868,2019,10,7,19,0,MANHATTAN,144.05882352941177,BROADWAY
221958,2019,10,7,19,30,MANHATTAN,338.0,9 AVENUE
391185,2019,10,7,17,15,QUEENS,725.0,SOUTH CONDUIT AVENUE
221621,2019,10,7,17,30,MANHATTAN,542.6666666666666,WEST STREET
221631,2019,10,7,17,45,MANHATTAN,296.0,AVENUE OF THE AMERICAS
107807,2019,10,7,17,0,BROOKLYN,221.0,ATLANTIC AVENUE
107926,2019,10,7,17,30,BROOKLYN,217.0,RODNEY STREET
221610,2019,10,7,17,30,MANHATTAN,14.0,RIVERSIDE DRIVE
391252,2019,10,7,17,45,QUEENS,197.5,MERRICK BOULEVARD
391221,2019,10,7,17,30,QUEENS,181.5,ROCKAWAY BOULEVARD
108038,2019,10,7,18,15,BROOKLYN,67.25,CHURCH AVENUE
220678,2019,10,7,12,30,MANHATTAN,115.0,WEST 42 STREET
390509,2019,10,7,12,45,QUEENS,216.0,HILLSIDE AVENUE
390435,2019,10,7,12,15,QUEENS,211.0,HILLSIDE AVENUE
390382,2019,10,7,12,0,QUEENS,67.0,31 STREET
222584,2019,10,7,22,45,MANHATTAN,211.5,COLUMBUS AVENUE
222597,2019,10,7,22,45,MANHATTAN,6.0,RIVERSIDE DRIVE
390079,2019,10,7,9,45,QUEENS,111.0,UNION TURNPIKE
3273,2019,10,7,9,45,BRONX,153.5,EAST 149 STREET
389954,2019,10,7,9,0,QUEENS,233.5,HILLSIDE AVENUE
106459,2019,10,7,9,30,BROOKLYN,60.0,AVENUE U
221276,2019,10,7,15,45,MANHATTAN,209.33333333333331,LEXINGTON AVENUE
107540,2019,10,7,15,30,BROOKLYN,136.5,BAY RIDGE PARKWAY
107582,2019,10,7,15,45,BROOKLYN,213.83333333333331,ATLANTIC AVENUE
107530,2019,10,7,15,30,BROOKLYN,80.5,3 AVENUE
221156,2019,10,7,15,15,MANHATTAN,288.42857142857144,3 AVENUE
391064,2019,10,7,16,30,QUEENS,200.5,HILLSIDE AVENUE
107729,2019,10,7,16,30,BROOKLYN,190.75,FLATBUSH AVENUE
391042,2019,10,7,16,15,QUEENS,261.5,WOODHAVEN BOULEVARD
107739,2019,10,7,16,30,BROOKLYN,165.0,NEW LOTS AVENUE
391104,2019,10,7,16,45,QUEENS,225.0,MERRICK BOULEVARD
107189,2019,10,7,13,30,BROOKLYN,202.0,FLATBUSH AVENUE
390550,2019,10,7,13,0,QUEENS,132.5,METROPOLITAN AVENUE
220782,2019,10,7,13,15,MANHATTAN,231.0,8 AVENUE
3404,2019,10,7,13,0,BRONX,106.75,EXTERIOR STREET
390630,2019,10,7,13,30,QUEENS,491.0,SOUTH CONDUIT AVENUE
390672,2019,10,7,13,45,QUEENS,254.83333333333331,WOODHAVEN BOULEVARD
390664,2019,10,7,13,45,QUEENS,181.75,NORTHERN BOULEVARD
104747,2019,10,7,0,0,BROOKLYN,60.66666666666666,ATLANTIC AVENUE
218342,2019,10,7,0,15,MANHATTAN,115.0,BOWERY
219088,2019,10,7,4,15,MANHATTAN,70.57142857142857,3 AVENUE
222101,2019,10,7,20,15,MANHATTAN,260.0,AVENUE OF THE AMERICAS
222056,2019,10,7,20,0,MANHATTAN,122.94117647058825,BROADWAY
108512,2019,10,7,20,45,BROOKLYN,164.0,ROGERS AVENUE
108549,2019,10,7,21,0,BROOKLYN,84.5,NEW LOTS AVENUE
222334,2019,10,7,21,30,MANHATTAN,294.0,9 AVENUE
108666,2019,10,7,21,45,BROOKLYN,57.66666666666666,BEDFORD AVENUE
219465,2019,10,7,6,15,MANHATTAN,229.0,5 AVENUE
219463,2019,10,7,6,15,MANHATTAN,198.33333333333331,2 AVENUE
219228,2019,10,7,5,0,MANHATTAN,118.66666666666669,2 AVENUE
218550,2019,10,7,1,15,MANHATTAN,76.33333333333333,LEXINGTON AVENUE
226241,2019,10,8,18,15,MANHATTAN,175.0,CANAL STREET
112078,2019,10,8,18,45,BROOKLYN,167.25,FLATBUSH AVENUE
394878,2019,10,8,18,15,QUEENS,192.5,MERRICK BOULEVARD
394877,2019,10,8,18,15,QUEENS,161.5,LINDEN BOULEVARD
226400,2019,10,8,19,0,MANHATTAN,218.5,MADISON AVENUE
226370,2019,10,8,19,0,MANHATTAN,338.0,10 AVENUE
225082,2019,10,8,12,0,MANHATTAN,111.0,LAFAYETTE STREET
393949,2019,10,8,12,0,QUEENS,86.5,GRAND AVENUE
394069,2019,10,8,12,45,QUEENS,186.0,QUEENS BOULEVARD
394031,2019,10,8,12,30,QUEENS,178.75,NORTHERN BOULEVARD
225121,2019,10,8,12,15,MANHATTAN,255.0,CHURCH STREET
111001,2019,10,8,12,0,BROOKLYN,46.0,GRAHAM AVENUE
393841,2019,10,8,11,15,QUEENS,114.5,LINDEN BOULEVARD
225029,2019,10,8,11,45,MANHATTAN,34.5,EAST 14 STREET
110906,2019,10,8,11,30,BROOKLYN,153.66666666666666,ATLANTIC AVENUE
110862,2019,10,8,11,15,BROOKLYN,75.0,5 AVENUE
224869,2019,10,8,11,0,MANHATTAN,303.57142857142856,3 AVENUE
394469,2019,10,8,15,30,QUEENS,77.0,JUNCTION BOULEVARD
111503,2019,10,8,15,15,BROOKLYN,118.0,60 STREET
225699,2019,10,8,15,15,MANHATTAN,8.0,RIVERSIDE DRIVE
111478,2019,10,8,15,0,BROOKLYN,199.75,FLATBUSH AVENUE
111502,2019,10,8,15,15,BROOKLYN,90.33333333333331,5 AVENUE
394477,2019,10,8,15,30,QUEENS,172.5,ROCKAWAY BOULEVARD
394550,2019,10,8,16,0,QUEENS,370.5,QUEENS BOULEVARD
4495,2019,10,8,16,15,BRONX,199.0,GRAND CONCOURSE
225902,2019,10,8,16,30,MANHATTAN,286.8333333333333,2 AVENUE
111252,2019,10,8,13,30,BROOKLYN,131.0,OCEAN AVENUE
111226,2019,10,8,13,30,BROOKLYN,168.0,ATLANTIC AVENUE
223477,2019,10,8,3,30,MANHATTAN,46.5,COLUMBUS AVENUE
393145,2019,10,8,6,30,QUEENS,263.5,ROCKAWAY BOULEVARD
224066,2019,10,8,6,45,MANHATTAN,246.33333333333331,1 AVENUE
394274,2019,10,8,14,15,QUEENS,55.5,ARCHER AVENUE
111312,2019,10,8,14,0,BROOKLYN,68.25,CHURCH AVENUE
110565,2019,10,8,9,15,BROOKLYN,111.5,MEEKER AVENUE
110626,2019,10,8,9,45,BROOKLYN,166.83333333333334,ATLANTIC AVENUE
393398,2019,10,8,8,15,QUEENS,183.0,MERRICK BOULEVARD
110343,2019,10,8,8,0,BROOKLYN,129.0,60 STREET
224352,2019,10,8,8,15,MANHATTAN,281.7142857142857,3 AVENUE
110358,2019,10,8,8,0,BROOKLYN,196.5,FLATBUSH AVENUE
110421,2019,10,8,8,30,BROOKLYN,228.5,4 AVENUE
110421,2019,10,8,8,30,BROOKLYN,228.5,4 AVENUE
393405,2019,10,8,8,15,QUEENS,458.0,SOUTH CONDUIT AVENUE
110400,2019,10,8,8,15,BROOKLYN,106.5,FRANKLIN AVENUE
393442,2019,10,8,8,30,QUEENS,444.0,SOUTH CONDUIT AVENUE
393255,2019,10,8,7,15,QUEENS,103.5,QUEENS BOULEVARD
110300,2019,10,8,7,45,BROOKLYN,61.0,3 AVENUE
393290,2019,10,8,7,30,QUEENS,81.0,MYRTLE AVENUE
224238,2019,10,8,7,30,MANHATTAN,214.0,MADISON AVENUE
224159,2019,10,8,7,0,MANHATTAN,485.0,WEST STREET
110230,2019,10,8,7,15,BROOKLYN,96.77777777777776,BEDFORD AVENUE
226889,2019,10,8,21,45,MANHATTAN,224.16666666666663,2 AVENUE
395535,2019,10,8,22,45,QUEENS,48.0,CYPRESS AVENUE
227031,2019,10,8,22,30,MANHATTAN,256.0,3 AVENUE
222806,2019,10,8,0,0,MANHATTAN,204.0,AVENUE OF THE AMERICAS
222857,2019,10,8,0,15,MANHATTAN,201.0,CANAL STREET
111918,2019,10,8,17,45,BROOKLYN,202.75,FLATBUSH AVENUE
394697,2019,10,8,17,0,QUEENS,249.5,NORTHERN BOULEVARD
394803,2019,10,8,17,45,QUEENS,148.0,LINDEN BOULEVARD
394770,2019,10,8,17,30,QUEENS,67.6,MYRTLE AVENUE
226028,2019,10,8,17,0,MANHATTAN,18.0,RIVERSIDE DRIVE
229012,2019,10,9,9,0,MANHATTAN,163.64705882352942,BROADWAY
5423,2019,10,9,15,30,BRONX,186.41666666666663,EAST 149 STREET
230218,2019,10,9,15,15,MANHATTAN,64.0,WEST 29 STREET
398028,2019,10,9,15,30,QUEENS,360.5,QUEENS BOULEVARD
115352,2019,10,9,15,15,BROOKLYN,93.5,CHURCH AVENUE
116472,2019,10,9,22,15,BROOKLYN,44.25,CHURCH AVENUE
398181,2019,10,9,16,30,QUEENS,660.0,SUNRISE HIGHWAY
115540,2019,10,9,16,30,BROOKLYN,92.0,3 AVENUE
398363,2019,10,9,17,45,QUEENS,776.0,SOUTH CONDUIT AVENUE
398286,2019,10,9,17,15,QUEENS,229.0,NORTHERN BOULEVARD
229758,2019,10,9,13,0,MANHATTAN,308.3333333333333,5 AVENUE
229784,2019,10,9,13,0,MANHATTAN,192.0,MADISON AVENUE
5329,2019,10,9,13,0,BRONX,124.0,SOUTHERN BOULEVARD
229803,2019,10,9,13,15,MANHATTAN,238.33333333333331,2 AVENUE
396698,2019,10,9,6,30,QUEENS,285.0,SOUTH CONDUIT AVENUE
114849,2019,10,9,12,0,BROOKLYN,99.0,NEW YORK AVENUE
114958,2019,10,9,12,45,BROOKLYN,167.0,FLATBUSH AVENUE
229611,2019,10,9,12,0,MANHATTAN,435.8333333333333,WEST STREET
229709,2019,10,9,12,45,MANHATTAN,250.83333333333331,2 AVENUE
397208,2019,10,9,10,0,QUEENS,98.5,LINDEN BOULEVARD
397222,2019,10,9,10,0,QUEENS,43.0,WOODSIDE AVENUE
231221,2019,10,9,20,45,MANHATTAN,126.29411764705884,BROADWAY
116226,2019,10,9,20,45,BROOKLYN,142.0,ATLANTIC AVENUE
116240,2019,10,9,20,45,BROOKLYN,103.0,FRANKLIN AVENUE
113526,2019,10,9,3,45,BROOKLYN,27.0,METROPOLITAN AVENUE
113466,2019,10,9,3,30,BROOKLYN,24.166666666666668,ATLANTIC AVENUE
395728,2019,10,9,0,0,QUEENS,47.5,LINDEN BOULEVARD
116038,2019,10,9,19,30,BROOKLYN,161.0,FLATBUSH AVENUE
230988,2019,10,9,19,30,MANHATTAN,228.5,CANAL STREET
115963,2019,10,9,19,0,BROOKLYN,53.0,LIBERTY AVENUE
230931,2019,10,9,19,15,MANHATTAN,248.0,2 AVENUE
398583,2019,10,9,19,15,QUEENS,215.0,QUEENS BOULEVARD
115163,2019,10,9,14,0,BROOKLYN,66.25,LIBERTY AVENUE
398837,2019,10,9,21,0,QUEENS,140.0,MERRICK BOULEVARD
398841,2019,10,9,21,0,QUEENS,130.5,NORTHERN BOULEVARD
116310,2019,10,9,21,15,BROOKLYN,71.55555555555556,BEDFORD AVENUE
398952,2019,10,9,21,45,QUEENS,124.25,NORTHERN BOULEVARD
231428,2019,10,9,21,45,MANHATTAN,231.66666666666663,LEXINGTON AVENUE
116306,2019,10,9,21,15,BROOKLYN,129.33333333333334,ATLANTIC AVENUE
115879,2019,10,9,18,30,BROOKLYN,81.0,FLUSHING AVENUE
115910,2019,10,9,18,45,BROOKLYN,93.88888888888889,BEDFORD AVENUE
398508,2019,10,9,18,45,QUEENS,211.75,NORTHERN BOULEVARD
398404,2019,10,9,18,0,QUEENS,183.5,UNION TURNPIKE
398464,2019,10,9,18,30,QUEENS,192.5,HILLSIDE AVENUE
114054,2019,10,9,7,0,BROOKLYN,244.0,ROGERS AVENUE
229545,2019,10,9,11,45,MANHATTAN,101.0,GRAND STREET
397393,2019,10,9,11,15,QUEENS,89.0,LINDEN BOULEVARD
229549,2019,10,9,11,45,MANHATTAN,169.5,MADISON AVENUE
401288,2019,10,10,13,30,QUEENS,79.5,STEINWAY STREET
234397,2019,10,10,13,30,MANHATTAN,244.0,VARICK STREET
234417,2019,10,10,13,45,MANHATTAN,151.7058823529412,BROADWAY
234417,2019,10,10,13,45,MANHATTAN,151.7058823529412,BROADWAY
401216,2019,10,10,13,0,QUEENS,121.5,UNION TURNPIKE
116746,2019,10,10,0,0,BROOKLYN,72.66666666666667,ATLANTIC AVENUE
399282,2019,10,10,0,0,QUEENS,46.5,METROPOLITAN AVENUE
399392,2019,10,10,0,45,QUEENS,29.5,MERRICK BOULEVARD
401357,2019,10,10,14,0,QUEENS,189.75,NORTHERN BOULEVARD
119131,2019,10,10,14,45,BROOKLYN,129.0,NOSTRAND AVENUE
234506,2019,10,10,14,15,MANHATTAN,252.0,8 AVENUE
119038,2019,10,10,14,15,BROOKLYN,150.25,FLATBUSH AVENUE
119100,2019,10,10,14,45,BROOKLYN,73.0,3 AVENUE
402726,2019,10,10,23,15,QUEENS,92.0,NORTHERN BOULEVARD
120478,2019,10,10,23,15,BROOKLYN,146.75,FLATBUSH AVENUE
233309,2019,10,10,7,45,MANHATTAN,190.5,MADISON AVENUE
233253,2019,10,10,7,30,MANHATTAN,259.5,COLUMBUS AVENUE
400433,2019,10,10,7,45,QUEENS,116.5,QUEENS BOULEVARD
117906,2019,10,10,7,15,BROOKLYN,196.66666666666663,ATLANTIC AVENUE
117906,2019,10,10,7,15,BROOKLYN,196.66666666666663,ATLANTIC AVENUE
117968,2019,10,10,7,30,BROOKLYN,181.5,NEW LOTS AVENUE
400580,2019,10,10,8,45,QUEENS,261.0,NORTHERN BOULEVARD
400581,2019,10,10,8,45,QUEENS,224.5,QUEENS BOULEVARD
400545,2019,10,10,8,30,QUEENS,157.5,ROCKAWAY BOULEVARD
6109,2019,10,10,8,30,BRONX,155.0,SOUTHERN BOULEVARD
233385,2019,10,10,8,15,MANHATTAN,279.0,CANAL STREET
119604,2019,10,10,17,45,BROOKLYN,96.0,MC DONALD AVENUE
119604,2019,10,10,17,45,BROOKLYN,96.0,MC DONALD AVENUE
119599,2019,10,10,17,45,BROOKLYN,86.5,FLUSHING AVENUE
401839,2019,10,10,17,15,QUEENS,268.0,QUEENS BOULEVARD
119471,2019,10,10,17,0,BROOKLYN,80.0,CATON AVENUE
401876,2019,10,10,17,30,QUEENS,275.0,QUEENS BOULEVARD
118426,2019,10,10,10,30,BROOKLYN,156.16666666666666,ATLANTIC AVENUE
118380,2019,10,10,10,15,BROOKLYN,61.5,3 AVENUE
233758,2019,10,10,10,15,MANHATTAN,245.0,BOWERY
233591,2019,10,10,9,15,MANHATTAN,191.0,MADISON AVENUE
118186,2019,10,10,9,0,BROOKLYN,173.83333333333334,ATLANTIC AVENUE
233616,2019,10,10,9,30,MANHATTAN,302.0,AVENUE OF THE AMERICAS
401062,2019,10,10,12,0,QUEENS,151.5,QUEENS BOULEVARD
401057,2019,10,10,12,0,QUEENS,143.0,MERRICK BOULEVARD
401122,2019,10,10,12,30,QUEENS,61.5,CYPRESS AVENUE
234228,2019,10,10,12,45,MANHATTAN,179.0,BOWERY
233971,2019,10,10,11,15,MANHATTAN,16.0,RIVERSIDE DRIVE
400920,2019,10,10,11,0,QUEENS,103.5,UNION TURNPIKE
