Y,M,D,HH,MM,BOROUGH_x,LATITUDE,LONGITUDE,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL,DIRECTION
2019,10,8,7,15,BROOKLYN,40.694576,-73.95615,BEDFORD AVENUE,MYRTLE AVENUE,,1,0,15.7,1.1,1.1,97.0,12.5,18.0,BROOKLYN,82,NB
2019,10,8,10,45,BROOKLYN,40.631504,-74.00296,11 AVENUE,60 STREET,,1,0,14.7,0.0,0.0,4.0,10.9,17.0,MANHATTAN,249,SB
2019,10,8,21,45,MANHATTAN,40.74409,-73.97636,2 AVENUE,EAST 33 STREET,,0,0,17.7,0.0,0.0,0.0,14.1,32.0,MANHATTAN,102,SB
2019,10,8,22,45,QUEENS,40.691433,-73.89063,CYPRESS AVENUE,VERMONT PLACE,,1,0,16.9,0.0,0.0,0.0,13.2,26.0,QUEENS,57,WB
2019,10,8,22,30,,40.74073,-73.981766,3 AVENUE,,,0,0,16.9,0.0,0.0,0.0,13.2,26.0,BRONX,104,WB
2019,10,8,0,0,MANHATTAN,40.75045,-73.9873,AVENUE OF THE AMERICAS,WEST 35 STREET,,0,0,20.2,0.2,0.2,16.0,6.8,295.0,MANHATTAN,204,NB
2019,10,8,0,15,MANHATTAN,40.718018,-73.99996,CANAL STREET,CENTRE STREET,,0,0,20.2,0.2,0.2,16.0,6.8,295.0,MANHATTAN,188,WB
2019,10,8,0,45,QUEENS,40.69407,-73.82802,ATLANTIC AVENUE,LEFFERTS BOULEVARD,,0,0,20.2,0.2,0.2,16.0,6.8,295.0,BROOKLYN,34,EB
2019,10,8,17,45,BROOKLYN,40.60981,-73.92251,FLATBUSH AVENUE,AVENUE U,,0,0,16.7,0.0,0.0,0.0,15.8,24.0,BROOKLYN,92,NB
2019,10,8,17,0,QUEENS,40.760254,-73.76935,NORTHERN BOULEVARD,BELL BOULEVARD,,0,0,16.7,0.0,0.0,0.0,15.8,24.0,QUEENS,136,WB
2019,10,8,17,30,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0,0,16.7,0.0,0.0,0.0,15.8,24.0,BROOKLYN,240,SB
2019,10,8,17,45,QUEENS,40.682537,-73.80716,LINDEN BOULEVARD,135 STREET,,1,0,16.7,0.0,0.0,0.0,15.8,24.0,QUEENS,136,WB
2019,10,8,17,30,QUEENS,40.70193,-73.881004,MYRTLE AVENUE,70 STREET,,0,0,16.7,0.0,0.0,0.0,15.8,24.0,BROOKLYN,28,WB
2019,10,8,17,30,,40.676937,-73.89907,FULTON STREET,,,1,0,16.7,0.0,0.0,0.0,15.8,24.0,MANHATTAN,58,WB
2019,10,8,17,0,MANHATTAN,40.822884,-73.95574,RIVERSIDE DRIVE,WEST 138 STREET,,2,0,16.7,0.0,0.0,0.0,15.8,24.0,MANHATTAN,18,NB
2019,10,9,20,45,,40.76974,-73.982124,BROADWAY,,,0,0,12.4,1.0,1.0,8.0,18.3,16.0,MANHATTAN,176,NB
2019,10,9,20,45,,40.677624,-73.93308,ATLANTIC AVENUE,,,0,0,12.4,1.0,1.0,8.0,18.3,16.0,BROOKLYN,106,EB
2019,10,9,20,45,BROOKLYN,40.6792,-73.9553,FRANKLIN AVENUE,ATLANTIC AVENUE,,0,0,12.4,1.0,1.0,8.0,18.3,16.0,BROOKLYN,111,SB
2019,10,9,9,0,MANHATTAN,40.80608,-73.96532,BROADWAY,WEST 113 STREET,,0,0,14.5,0.0,0.0,1.0,17.6,26.0,MANHATTAN,280,SB
2019,10,9,15,45,QUEENS,40.697872,-73.802376,LIBERTY AVENUE,150 STREET,,1,0,13.1,0.2,0.2,32.0,18.0,29.0,BROOKLYN,78,EB
2019,10,9,15,30,BRONX,40.818558,-73.92732,EAST 149 STREET,GRAND CONCOURSE,,1,0,13.1,0.2,0.2,32.0,18.0,29.0,BRONX,257,EB
2019,10,9,15,15,MANHATTAN,40.75024,-73.998604,WEST 29 STREET,9 AVENUE,,0,0,13.1,0.2,0.2,32.0,18.0,29.0,MANHATTAN,64,WB
2019,10,9,15,30,QUEENS,40.733536,-73.87035,QUEENS BOULEVARD,WOODHAVEN BOULEVARD,,0,0,13.1,0.2,0.2,32.0,18.0,29.0,QUEENS,523,EB
2019,10,9,15,15,BROOKLYN,40.651733,-73.93039,CHURCH AVENUE,UTICA AVENUE,,1,0,13.1,0.2,0.2,32.0,18.0,29.0,BROOKLYN,93,WB
2019,10,9,22,15,,40.64944,-73.96308,CHURCH AVENUE,,,0,0,12.3,0.5,0.5,18.0,17.1,8.0,BROOKLYN,36,EB
2019,10,9,16,30,QUEENS,40.66563,-73.73921,SUNRISE HIGHWAY,BROOKVILLE BOULEVARD,,0,0,13.3,0.2,0.2,22.0,19.5,25.0,QUEENS,660,WB
2019,10,9,16,30,BROOKLYN,40.62137,-74.03193,3 AVENUE,89 STREET,,0,0,13.3,0.2,0.2,22.0,19.5,25.0,BRONX,168,WB
2019,10,9,17,45,QUEENS,40.665955,-73.76084,SOUTH CONDUIT AVENUE,184 STREET,,1,0,13.0,0.7,0.7,10.0,19.5,25.0,QUEENS,776,EB
2019,10,9,17,45,MANHATTAN,,,2 AVENUE,EAST 92 STREET,,0,0,13.0,0.7,0.7,10.0,19.5,25.0,MANHATTAN,166,SB
2019,10,9,17,15,QUEENS,40.76465,-73.823494,NORTHERN BOULEVARD,PARSONS BOULEVARD,,2,0,13.0,0.7,0.7,10.0,19.5,25.0,QUEENS,121,WB
2019,10,9,13,0,MANHATTAN,40.737328,-73.99266,5 AVENUE,EAST 16 STREET,,0,0,13.9,0.1,0.1,0.0,16.1,20.0,MANHATTAN,448,SB
2019,10,9,13,0,MANHATTAN,40.769844,-73.96686,MADISON AVENUE,EAST 69 STREET,,0,0,13.9,0.1,0.1,0.0,16.1,20.0,MANHATTAN,239,NB
2019,10,9,13,0,BRONX,40.845985,-73.884476,SOUTHERN BOULEVARD,EAST 180 STREET,,1,0,13.9,0.1,0.1,0.0,16.1,20.0,BRONX,76,WB
2019,10,9,13,15,,40.78294,-73.948044,2 AVENUE,,,0,0,13.9,0.1,0.1,0.0,16.1,20.0,MANHATTAN,454,SB
2019,10,9,13,0,,,,BROADWAY,WEST 167 STREET,,0,0,13.9,0.1,0.1,0.0,16.1,20.0,MANHATTAN,218,SB
2019,10,9,8,15,,40.66629,-73.87268,LINDEN BOULEVARD,,,0,0,14.6,0.0,0.0,0.0,17.6,28.0,QUEENS,134,WB
2019,10,9,8,45,,40.75765,-73.825195,UNION STREET,,,0,0,14.6,0.0,0.0,0.0,17.6,28.0,BROOKLYN,65,EB
2019,10,9,6,30,QUEENS,40.666862,-73.77837,SOUTH CONDUIT AVENUE,166 STREET,,0,0,15.0,0.0,0.0,1.0,17.2,33.0,QUEENS,285,EB
2019,10,9,12,0,BROOKLYN,40.631836,-73.94463,NEW YORK AVENUE,AVENUE H,,1,0,13.9,0.0,0.0,2.0,17.1,28.0,BROOKLYN,99,NB
2019,10,9,12,0,QUEENS,40.66708,-73.81033,NORTH CONDUIT AVENUE,130 STREET,,0,0,13.9,0.0,0.0,2.0,17.1,28.0,BROOKLYN,491,WB
2019,10,9,12,45,BROOKLYN,40.60981,-73.92251,FLATBUSH AVENUE,AVENUE U,,1,0,13.9,0.0,0.0,2.0,17.1,28.0,BROOKLYN,154,SB
2019,10,9,12,0,MANHATTAN,40.710876,-74.01439,WEST STREET,LIBERTY STREET,,0,0,13.9,0.0,0.0,2.0,17.1,28.0,MANHATTAN,450,SB
2019,10,9,12,45,MANHATTAN,40.751747,-73.97081,2 AVENUE,EAST 45 STREET,,0,0,13.9,0.0,0.0,2.0,17.1,28.0,MANHATTAN,157,SB
2019,10,9,12,15,STATEN ISLAND,40.632675,-74.116844,BROADWAY,CARY AVENUE,,0,0,13.9,0.0,0.0,2.0,17.1,28.0,MANHATTAN,203,SB
2019,10,9,10,0,QUEENS,40.670555,-73.85634,LINDEN BOULEVARD,79 STREET,,0,0,14.1,0.0,0.0,1.0,15.8,27.0,QUEENS,111,WB
2019,10,9,10,0,,,,HILLSIDE AVENUE,VANERVEER STREET,,1,0,14.1,0.0,0.0,1.0,15.8,27.0,QUEENS,236,WB
2019,10,9,10,0,,40.752975,-73.91024,WOODSIDE AVENUE,,,0,0,14.1,0.0,0.0,1.0,15.8,27.0,QUEENS,33,NB
2019,10,9,3,45,BROOKLYN,0.0,0.0,METROPOLITAN AVENUE,STEWART AVENUE,,1,0,14.9,0.0,0.0,1.0,16.3,31.0,BROOKLYN,16,EB
2019,10,9,3,30,BROOKLYN,40.679485,-73.87929,ATLANTIC AVENUE,MONTAUK AVENUE,,1,0,14.9,0.0,0.0,1.0,16.3,31.0,BROOKLYN,38,EB
2019,10,9,11,45,MANHATTAN,40.719578,-73.99806,GRAND STREET,BAXTER STREET,,0,0,13.9,0.0,0.0,3.0,15.9,25.0,MANHATTAN,101,EB
2019,10,9,11,15,QUEENS,40.670555,-73.85634,LINDEN BOULEVARD,79 STREET,,0,0,13.9,0.0,0.0,3.0,15.9,25.0,QUEENS,74,EB
2019,10,9,11,45,MANHATTAN,40.780174,-73.95932,MADISON AVENUE,EAST 85 STREET,,0,0,13.9,0.0,0.0,3.0,15.9,25.0,MANHATTAN,200,NB
2019,10,9,0,0,QUEENS,40.696217,-73.7436,LINDEN BOULEVARD,SPRINGFIELD BOULEVARD,,0,0,15.6,0.0,0.0,0.0,15.0,24.0,QUEENS,32,WB
2019,10,9,19,30,,40.675236,-73.97106,FLATBUSH AVENUE,PLAZA STREET EAST,,0,0,12.5,0.9,0.9,10.0,19.1,16.0,BROOKLYN,156,SB
2019,10,9,19,30,MANHATTAN,40.718018,-73.99996,CANAL STREET,CENTRE STREET,,0,0,12.5,0.9,0.9,10.0,19.1,16.0,MANHATTAN,261,EB
2019,10,9,19,0,BROOKLYN,40.677563,-73.874985,LIBERTY AVENUE,CRYSTAL STREET,,0,0,12.5,0.9,0.9,10.0,19.1,16.0,BROOKLYN,53,WB
2019,10,9,19,15,MANHATTAN,40.784237,-73.947075,2 AVENUE,EAST 96 STREET,,0,0,12.5,0.9,0.9,10.0,19.1,16.0,MANHATTAN,466,SB
2019,10,9,19,15,QUEENS,40.748924,-73.937386,QUEENS BOULEVARD,JACKSON AVENUE,,0,0,12.5,0.9,0.9,10.0,19.1,16.0,QUEENS,152,EB
2019,10,9,19,45,BROOKLYN,,,LINDEN BOULEVARD,VAN SICLEN AVENUE,,1,0,12.5,0.9,0.9,10.0,19.1,16.0,QUEENS,96,EB
2019,10,9,14,0,BROOKLYN,40.674397,-73.896515,LIBERTY AVENUE,PENNSYLVANIA AVENUE,,1,0,13.1,0.5,0.5,0.0,16.8,23.0,BROOKLYN,82,EB
2019,10,9,21,0,QUEENS,40.67729,-73.743935,MERRICK BOULEVARD,226 STREET,,0,0,12.4,0.6,0.6,41.0,19.1,20.0,QUEENS,116,EB
2019,10,9,21,0,,40.753677,-73.914474,NORTHERN BOULEVARD,48 STREET,,0,0,12.4,0.6,0.6,41.0,19.1,20.0,QUEENS,92,WB
2019,10,9,21,15,BROOKLYN,40.690174,-73.95527,BEDFORD AVENUE,KOSCIUSZKO STREET,,1,0,12.4,0.6,0.6,41.0,19.1,20.0,BROOKLYN,40,NB
2019,10,9,21,45,QUEENS,40.765354,-73.81733,NORTHERN BOULEVARD,149 STREET,,1,0,12.4,0.6,0.6,41.0,19.1,20.0,QUEENS,96,WB
2019,10,9,21,45,,40.76093,-73.96914,LEXINGTON AVENUE,,,1,0,12.4,0.6,0.6,41.0,19.1,20.0,MANHATTAN,390,SB
2019,10,9,21,15,,40.68286,-73.97278,ATLANTIC AVENUE,,,0,0,12.4,0.6,0.6,41.0,19.1,20.0,BROOKLYN,72,EB
2019,10,9,18,30,BROOKLYN,40.70191,-73.93699,FLUSHING AVENUE,BUSHWICK AVENUE,,1,0,12.8,0.9,0.9,25.0,18.5,21.0,BROOKLYN,60,EB
2019,10,9,18,45,,40.716724,-73.958916,BEDFORD AVENUE,,,1,0,12.8,0.9,0.9,25.0,18.5,21.0,BROOKLYN,44,NB
2019,10,9,18,45,QUEENS,40.761684,-73.760315,NORTHERN BOULEVARD,221 STREET,,0,0,12.8,0.9,0.9,25.0,18.5,21.0,QUEENS,231,EB
2019,10,9,18,0,QUEENS,40.748314,-73.70955,UNION TURNPIKE,263 STREET,,0,0,12.8,0.9,0.9,25.0,18.5,21.0,QUEENS,152,WB
2019,10,9,18,30,QUEENS,40.71343,-73.780594,HILLSIDE AVENUE,AVON STREET,,0,0,12.8,0.9,0.9,25.0,18.5,21.0,QUEENS,181,WB
2019,10,9,7,0,,40.65766,-73.95323,ROGERS AVENUE,,,0,0,14.7,0.0,0.0,1.0,18.0,33.0,BROOKLYN,244,NB
2019,10,9,2,30,QUEENS,40.68816,-73.848854,ATLANTIC AVENUE,WOODHAVEN BOULEVARD,,1,0,15.3,0.0,0.0,0.0,16.0,31.0,BROOKLYN,38,EB
2019,10,9,23,30,QUEENS,40.695457,-73.80536,LIBERTY AVENUE,WALTHAM STREET,,1,0,12.1,0.6,0.6,23.0,16.4,15.0,BROOKLYN,19,EB
2019,10,10,14,0,QUEENS,40.768795,-73.73708,NORTHERN BOULEVARD,251 STREET,,0,0,15.3,0.0,0.0,1.0,22.8,6.0,QUEENS,154,WB
2019,10,10,14,45,BROOKLYN,40.632885,-73.94771,NOSTRAND AVENUE,FLATBUSH AVENUE,,1,0,15.3,0.0,0.0,1.0,22.8,6.0,BROOKLYN,120,SB
2019,10,10,14,0,BROOKLYN,40.67918,-73.92736,FULTON STREET,ROCHESTER AVENUE,,0,0,15.3,0.0,0.0,1.0,22.8,6.0,MANHATTAN,48,WB
2019,10,10,14,15,,40.761036,-73.98702,8 AVENUE,,,0,0,15.3,0.0,0.0,1.0,22.8,6.0,MANHATTAN,200,NB
2019,10,10,14,15,BROOKLYN,40.60981,-73.92251,FLATBUSH AVENUE,AVENUE U,,1,0,15.3,0.0,0.0,1.0,22.8,6.0,BROOKLYN,210,SB
2019,10,10,14,45,,40.656124,-74.00591,3 AVENUE,,,0,0,15.3,0.0,0.0,1.0,22.8,6.0,BRONX,96,WB
2019,10,10,17,0,,,,NORTHERN BOULEVARD,CLEARVIEW EXPRESSWAY,,0,0,19.3,0.0,0.0,0.0,21.4,13.0,QUEENS,139,WB
2019,10,10,17,45,BROOKLYN,40.629086,-73.97686,MC DONALD AVENUE,LAWRENCE AVENUE,,0,0,19.3,0.0,0.0,0.0,21.4,13.0,BROOKLYN,94,SB
2019,10,10,17,45,BROOKLYN,40.642796,-73.97945,MC DONALD AVENUE,CHURCH AVENUE,,1,0,19.3,0.0,0.0,0.0,21.4,13.0,BROOKLYN,94,SB
2019,10,10,17,0,,,,PARK AVENUE,CROSS BRONX EXPRESSWAY,,0,0,19.3,0.0,0.0,0.0,21.4,13.0,BROOKLYN,133,EB
2019,10,10,17,45,BROOKLYN,40.71053,-73.92075,FLUSHING AVENUE,SENECA AVENUE,,1,0,19.3,0.0,0.0,0.0,21.4,13.0,BROOKLYN,93,WB
2019,10,10,17,15,QUEENS,40.73733,-73.88034,QUEENS BOULEVARD,GOLDSMITH STREET,,0,0,19.3,0.0,0.0,0.0,21.4,13.0,QUEENS,298,EB
2019,10,10,17,0,BROOKLYN,40.652557,-73.96043,CATON AVENUE,EAST 21 STREET,,0,0,19.3,0.0,0.0,0.0,21.4,13.0,BROOKLYN,97,WB
2019,10,10,17,15,,,,CATON AVENUE,BUCKINGHAMROAD,,3,0,19.3,0.0,0.0,0.0,21.4,13.0,BROOKLYN,94,WB
2019,10,10,17,30,QUEENS,40.72657,-73.85265,QUEENS BOULEVARD,67 ROAD,,0,0,19.3,0.0,0.0,0.0,21.4,13.0,QUEENS,300,EB
2019,10,10,17,0,,40.657753,-73.89612,LINDEN BOULEVARD,,,1,0,19.3,0.0,0.0,0.0,21.4,13.0,QUEENS,117,WB
2019,10,10,13,30,,40.758972,-73.91901,STEINWAY STREET,,,0,0,14.1,0.0,0.0,0.0,20.2,1.0,QUEENS,74,SB
2019,10,10,13,45,BROOKLYN,40.6779,-73.892586,FULTON STREET,MILLER AVENUE,,0,0,14.1,0.0,0.0,0.0,20.2,1.0,MANHATTAN,30,WB
2019,10,10,13,30,MANHATTAN,40.723747,-74.00612,VARICK STREET,WATTS STREET,,1,0,14.1,0.0,0.0,0.0,20.2,1.0,MANHATTAN,244,SB
2019,10,10,13,45,BROOKLYN,40.70412,-73.947876,BROADWAY,LORIMER STREET,,0,0,14.1,0.0,0.0,0.0,20.2,1.0,MANHATTAN,225,SB
2019,10,10,13,45,MANHATTAN,40.83147,-73.94678,BROADWAY,WEST 153 STREET,,0,0,14.1,0.0,0.0,0.0,20.2,1.0,MANHATTAN,225,SB
2019,10,10,13,0,QUEENS,40.725777,-73.79175,UNION TURNPIKE,UTOPIA PARKWAY,,0,0,14.1,0.0,0.0,0.0,20.2,1.0,QUEENS,126,EB
2019,10,10,0,0,,40.691845,-74.0002,ATLANTIC AVENUE,,,0,0,11.9,0.2,0.2,20.0,15.7,9.0,BROOKLYN,44,WB
2019,10,10,0,0,QUEENS,40.712864,-73.90478,METROPOLITAN AVENUE,ELIOT AVENUE,,0,0,11.9,0.2,0.2,20.0,15.7,9.0,BROOKLYN,37,WB
2019,10,10,0,45,QUEENS,40.674206,-73.72755,MERRICK BOULEVARD,HOOK CREEK BOULEVARD,,0,0,11.9,0.2,0.2,20.0,15.7,9.0,QUEENS,26,WB
2019,10,10,23,15,QUEENS,40.755753,-73.883514,NORTHERN BOULEVARD,84 STREET,,1,0,18.1,0.0,0.0,0.0,17.1,30.0,QUEENS,76,EB
2019,10,10,23,15,BROOKLYN,40.68876,-73.98085,FLATBUSH AVENUE,NEVINS STREET,,0,0,18.1,0.0,0.0,0.0,17.1,30.0,BROOKLYN,67,NB
2019,10,10,7,45,MANHATTAN,40.762962,-73.97188,MADISON AVENUE,EAST 58 STREET,,0,0,11.7,0.2,0.2,2.0,17.6,11.0,MANHATTAN,164,NB
2019,10,10,7,30,,40.792183,-73.968025,COLUMBUS AVENUE,,,0,0,11.7,0.2,0.2,2.0,17.6,11.0,MANHATTAN,297,SB
2019,10,10,7,45,,40.737694,-73.88224,QUEENS BOULEVARD,,,1,0,11.7,0.2,0.2,2.0,17.6,11.0,QUEENS,97,EB
2019,10,10,7,0,QUEENS,40.66743,-73.76676,NORTH CONDUIT AVENUE,FARMERS BOULEVARD,,0,0,11.7,0.2,0.2,2.0,17.6,11.0,BROOKLYN,579,WB
2019,10,10,7,15,BROOKLYN,40.68969,-73.99237,ATLANTIC AVENUE,COURT STREET,,0,0,11.7,0.2,0.2,2.0,17.6,11.0,BROOKLYN,244,EB
2019,10,10,7,30,BROOKLYN,40.661835,-73.89311,NEW LOTS AVENUE,PENNSYLVANIA AVENUE,,1,0,11.7,0.2,0.2,2.0,17.6,11.0,BROOKLYN,205,WB
2019,10,10,8,45,QUEENS,40.753403,-73.90587,NORTHERN BOULEVARD,55 STREET,,0,0,11.8,0.0,0.0,1.0,17.5,9.0,QUEENS,228,WB
2019,10,10,8,45,QUEENS,40.71958,-73.83978,QUEENS BOULEVARD,72 DRIVE,,2,0,11.8,0.0,0.0,1.0,17.5,9.0,QUEENS,152,EB
2019,10,10,8,30,QUEENS,40.671566,-73.78466,ROCKAWAY BOULEVARD,132 AVENUE,,0,0,11.8,0.0,0.0,1.0,17.5,9.0,QUEENS,208,WB
2019,10,10,8,30,BRONX,40.866047,-73.87207,SOUTHERN BOULEVARD,BRONX RIVER PARKWAY,,1,0,11.8,0.0,0.0,1.0,17.5,9.0,BRONX,154,WB
2019,10,10,8,15,,40.72225,-74.00592,CANAL STREET,AVENUE OF THE AMERICAS,,1,0,11.8,0.0,0.0,1.0,17.5,9.0,MANHATTAN,268,EB
2019,10,10,10,30,BROOKLYN,40.68969,-73.99237,ATLANTIC AVENUE,COURT STREET,,0,0,12.7,0.0,0.0,0.0,15.5,360.0,BROOKLYN,257,EB
2019,10,10,10,15,,40.666077,-73.995224,3 AVENUE,,,0,0,12.7,0.0,0.0,0.0,15.5,360.0,BRONX,94,WB
2019,10,10,10,30,QUEENS,40.666862,-73.8045,NORTH CONDUIT AVENUE,134 PLACE,,1,0,12.7,0.0,0.0,0.0,15.5,360.0,BROOKLYN,427,WB
2019,10,10,10,15,MANHATTAN,40.717278,-73.99544,BOWERY,HESTER STREET,,0,0,12.7,0.0,0.0,0.0,15.5,360.0,MANHATTAN,155,NB
2019,10,10,9,15,MANHATTAN,40.770477,-73.96639,MADISON AVENUE,EAST 70 STREET,,0,0,11.6,0.0,0.0,0.0,17.2,10.0,MANHATTAN,160,NB
2019,10,10,9,0,BROOKLYN,40.67628,-73.892166,ATLANTIC AVENUE,MILLER AVENUE,,0,0,11.6,0.0,0.0,0.0,17.2,10.0,BROOKLYN,123,EB
2019,10,10,9,45,,,,5 AVENUE,5TH AVENUE,,0,0,11.6,0.0,0.0,0.0,17.2,10.0,MANHATTAN,255,SB
2019,10,10,9,30,MANHATTAN,40.74044,-73.9946,AVENUE OF THE AMERICAS,WEST 19 STREET,,0,0,11.6,0.0,0.0,0.0,17.2,10.0,MANHATTAN,302,NB
2019,10,10,9,0,,40.8746,-73.9097,BROADWAY,,,0,0,11.6,0.0,0.0,0.0,17.2,10.0,MANHATTAN,215,SB
2019,10,10,12,15,QUEENS,,,LIBERTY AVENUE,GUY R BREWER BOULEVARD,,0,0,13.2,0.0,0.0,6.0,19.1,2.0,BROOKLYN,33,EB
2019,10,10,12,0,,40.72857,-73.85809,QUEENS BOULEVARD,65 ROAD,,1,0,13.2,0.0,0.0,6.0,19.1,2.0,QUEENS,100,EB
2019,10,10,12,0,QUEENS,40.701557,-73.790276,MERRICK BOULEVARD,104 AVENUE,,0,0,13.2,0.0,0.0,6.0,19.1,2.0,QUEENS,102,EB
2019,10,10,12,30,QUEENS,40.698013,-73.90265,CYPRESS AVENUE,GEORGE STREET,,0,0,13.2,0.0,0.0,6.0,19.1,2.0,QUEENS,77,WB
2019,10,10,12,45,,40.716194,-73.996086,BOWERY,CANAL STREET,,0,0,13.2,0.0,0.0,6.0,19.1,2.0,MANHATTAN,148,NB
2019,10,10,11,15,,40.796528,-73.97412,RIVERSIDE DRIVE,,,0,0,12.8,0.0,0.0,9.0,18.0,3.0,MANHATTAN,16,NB
2019,10,10,11,0,QUEENS,40.744473,-73.7168,UNION TURNPIKE,254 STREET,,0,0,12.8,0.0,0.0,9.0,18.0,3.0,QUEENS,91,EB
2019,10,10,11,45,BROOKLYN,40.642822,-73.96086,CORTELYOU ROAD,EAST 19 STREET,,1,0,12.8,0.0,0.0,9.0,18.0,3.0,BROOKLYN,56,EB
2019,10,10,11,30,BROOKLYN,40.700214,-73.94632,FLUSHING AVENUE,WHIPPLE STREET,,0,0,12.8,0.0,0.0,9.0,18.0,3.0,BROOKLYN,94,WB
2019,10,10,21,30,MANHATTAN,40.732346,-73.98495,EAST 14 STREET,2 AVENUE,,0,0,20.0,0.0,0.0,0.0,17.1,15.0,MANHATTAN,42,WB
2019,10,10,21,45,MANHATTAN,40.76031,-73.9717,PARK AVENUE,EAST 55 STREET,,0,0,20.0,0.0,0.0,0.0,17.1,15.0,BROOKLYN,80,EB
2019,10,10,21,0,,40.668266,-73.84214,SOUTH CONDUIT AVENUE,CROSS BAY BOULEVARD,,3,0,20.0,0.0,0.0,0.0,17.1,15.0,QUEENS,330,EB
2019,10,10,21,30,MANHATTAN,40.74544,-73.9754,2 AVENUE,EAST 35 STREET,,0,0,20.0,0.0,0.0,0.0,17.1,15.0,MANHATTAN,451,SB
2019,10,10,21,45,,40.721985,-73.84523,QUEENS BOULEVARD,70 ROAD,,0,0,20.0,0.0,0.0,0.0,17.1,15.0,QUEENS,66,EB
2019,10,10,18,45,,40.811203,-73.96158,BROADWAY,,,1,0,19.9,0.0,0.0,0.0,21.3,11.0,MANHATTAN,185,NB
2019,10,10,18,45,MANHATTAN,40.712532,-74.007675,BROADWAY,PARK PLACE,,0,0,19.9,0.0,0.0,0.0,21.3,11.0,MANHATTAN,185,NB
2019,10,10,18,45,,40.699295,-73.9543,FLUSHING AVENUE,,,0,0,19.9,0.0,0.0,0.0,21.3,11.0,BROOKLYN,101,EB
2019,10,10,18,45,MANHATTAN,40.765984,-73.965454,LEXINGTON AVENUE,EAST 65 STREET,,0,0,19.9,0.0,0.0,0.0,21.3,11.0,MANHATTAN,179,SB
2019,10,10,20,45,MANHATTAN,40.74339,-73.98615,MADISON AVENUE,EAST 27 STREET,,0,0,20.3,0.0,0.0,0.0,19.2,8.0,MANHATTAN,231,NB
2019,10,10,20,15,BROOKLYN,40.59938,-73.95141,AVENUE U,OCEAN AVENUE,,0,0,20.3,0.0,0.0,0.0,19.2,8.0,BROOKLYN,59,WB
2019,10,10,20,15,MANHATTAN,40.758644,-73.981346,AVENUE OF THE AMERICAS,WEST 48 STREET,,1,0,20.3,0.0,0.0,0.0,19.2,8.0,MANHATTAN,284,NB
2019,10,10,20,15,QUEENS,40.665257,-73.739555,SOUTH CONDUIT AVENUE,BROOKVILLE BOULEVARD,,2,0,20.3,0.0,0.0,0.0,19.2,8.0,QUEENS,372,EB
2019,10,10,20,15,,,,FLATBUSH AVENUE,,,1,0,20.3,0.0,0.0,0.0,19.2,8.0,BROOKLYN,106,NB
2019,10,10,20,0,QUEENS,40.691948,-73.730675,LINDEN BOULEVARD,231 STREET,,3,0,20.3,0.0,0.0,0.0,19.2,8.0,QUEENS,120,EB
2019,10,10,6,30,MANHATTAN,40.718143,-73.993835,GRAND STREET,CHRYSTIE STREET,,0,0,11.6,0.4,0.4,0.0,17.3,12.0,MANHATTAN,97,EB
2019,10,10,6,30,QUEENS,40.66709,-73.76376,NORTH CONDUIT AVENUE,181 STREET,,0,0,11.6,0.4,0.4,0.0,17.3,12.0,BROOKLYN,454,WB
2019,10,10,6,45,QUEENS,40.665462,-73.81858,NORTH CONDUIT AVENUE,122 PLACE,,0,0,11.6,0.4,0.4,0.0,17.3,12.0,BROOKLYN,502,WB
2019,10,10,6,45,QUEENS,40.65616,-73.76736,ROCKAWAY BOULEVARD,BREWER BOULEVARD,,0,0,11.6,0.4,0.4,0.0,17.3,12.0,QUEENS,73,EB
2019,10,10,6,15,QUEENS,40.68816,-73.848854,ATLANTIC AVENUE,WOODHAVEN BOULEVARD,,0,0,11.6,0.4,0.4,0.0,17.3,12.0,BROOKLYN,142,WB
2019,10,10,16,30,QUEENS,40.75807,-73.88204,32 AVENUE,86 STREET,,0,0,18.0,0.0,0.0,0.0,21.3,12.0,QUEENS,63,WB
2019,10,10,16,45,BROOKLYN,40.68969,-73.99237,ATLANTIC AVENUE,COURT STREET,,0,0,18.0,0.0,0.0,0.0,21.3,12.0,BROOKLYN,143,EB
2019,10,10,16,45,QUEENS,40.686684,-73.854004,ATLANTIC AVENUE,88 STREET,,0,0,18.0,0.0,0.0,0.0,21.3,12.0,BROOKLYN,143,EB
2019,10,10,16,30,,40.63079,-73.94552,FLATBUSH AVENUE,EAST 32 STREET,,0,0,18.0,0.0,0.0,0.0,21.3,12.0,BROOKLYN,279,SB
2019,10,10,16,30,BROOKLYN,40.64033,-73.978935,MC DONALD AVENUE,AVENUE C,,1,0,18.0,0.0,0.0,0.0,21.3,12.0,BROOKLYN,91,SB
2019,10,10,16,30,BROOKLYN,40.656124,-74.00591,3 AVENUE,35 STREET,,0,0,18.0,0.0,0.0,0.0,21.3,12.0,BRONX,123,EB
